Idade,Genero,Nivel Ensino,Area Formacao,Setor,Nivel,Faixa Salarial,Anos experiencia,Faixa Salarial – numero,Data ultimo aumento
26,Masculino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Outro,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,11/02/23
28,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Educação,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,16/02/22
27,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,01/08/23
40,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,21/09/22
26,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Marketing,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,31/03/23
37,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Sênior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,31/03/21
34,Masculino,Mestrado,Outras Engenharias,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,18/07/22
26,Masculino,Estudante de Graduação,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,12/08/22
23,Masculino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Logística,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,13/11/21
21,Masculino,Estudante de Graduação,Ciências Sociais,Finanças ou Bancos,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,24/08/21
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,29/12/21
41,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,30000,28/05/22
40,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,16000,26/08/22
22,Masculino,Estudante de Graduação,Outras Engenharias,Educação,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,05/12/21
31,Masculino,Pós-graduação,Outras Engenharias,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,15/03/22
24,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,30/08/23
39,Feminino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,19/06/23
42,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 30.001/mês a R$ 40.000/mês,de 6 a 10 anos,40000,23/08/21
23,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Varejo,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,02/05/23
38,Masculino,Graduação/Bacharelado,Outras Engenharias,Setor Público,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,12000,20/06/23
24,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,12000,21/06/21
29,Masculino,Pós-graduação,Outras Engenharias,Indústria,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,20/03/21
30,Masculino,Não tenho graduação formal,,Tecnologia/Fábrica de Software,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,14/01/23
28,Masculino,Mestrado,Outras Engenharias,Tecnologia/Fábrica de Software,Gestor,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,13/08/22
21,Masculino,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,02/01/23
29,Masculino,Estudante de Graduação,Outras Engenharias,Varejo,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,18/11/21
30,Masculino,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Varejo,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,19/07/22
24,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,23/09/23
30,Masculino,Mestrado,Outras Engenharias,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,16000,23/01/22
38,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Mais de 10 anos,6000,24/03/23
29,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Área da Saúde,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,12000,13/08/21
28,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,12000,26/01/23
26,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,23/07/22
28,Feminino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,25/04/22
38,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Marketing,Sênior,de R$ 25.001/mês a R$ 30.000/mês,de 6 a 10 anos,30000,12/02/22
25,Masculino,Graduação/Bacharelado,Outras Engenharias,Área da Saúde,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,16000,04/01/21
31,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,24/10/23
27,Feminino,Graduação/Bacharelado,Outras Engenharias,Varejo,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,8000,09/10/23
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Área da Saúde,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,18/04/21
31,Feminino,Mestrado,Outras,Finanças ou Bancos,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,08/02/21
25,Masculino,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Outro,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,17/02/22
25,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,consultoria,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,15/04/21
32,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,08/01/23
24,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Telecomunicação,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 2 a 3 anos,3000,19/09/21
30,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,8000,26/07/22
34,Feminino,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Área da Saúde,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,8000,26/08/23
23,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Telecomunicação,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,19/11/21
31,Masculino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,8000,13/11/22
21,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Marketing,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,08/07/21
25,Masculino,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Varejo,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,02/12/21
25,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Internet/Ecommerce,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,20/01/22
27,Feminino,Graduação/Bacharelado,Outras Engenharias,Marketing,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,12000,17/11/22
26,Masculino,Graduação/Bacharelado,Outras Engenharias,Indústria,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,8000,10/01/22
25,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,15/01/21
23,Masculino,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Área da Saúde,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,30/01/22
37,Masculino,Não tenho graduação formal,,Tecnologia/Fábrica de Software,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,07/04/21
24,Masculino,Não tenho graduação formal,,Imobiliário,Sênior,de R$ 30.001/mês a R$ 40.000/mês,de 4 a 5 anos,40000,20/03/22
35,Masculino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,6000,11/01/21
36,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Varejo,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,23/06/22
26,Feminino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Telecomunicação,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,14/07/23
53,Feminino,Mestrado,Outras Engenharias,Indústria,Sênior,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,25000,01/05/23
23,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Telecomunicação,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,29/05/21
25,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Agronegócios,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 4 a 5 anos,2000,05/09/22
25,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,09/11/22
34,Feminino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 6 a 10 anos,6000,18/06/23
37,Feminino,Doutorado ou Phd,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Educação,Júnior,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,16000,28/08/21
35,Feminino,Doutorado ou Phd,Ciências Biológicas/Farmácia/Medicina/Área da Saúde,Tecnologia/Fábrica de Software,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,07/02/22
39,Feminino,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Setor Público,Sênior,de R$ 2.001/mês a R$ 3000/mês,Mais de 10 anos,3000,10/10/21
42,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,13/06/22
35,Feminino,Mestrado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,08/02/22
29,Feminino,Pós-graduação,Outras Engenharias,Telecomunicação,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,6000,29/04/21
34,Feminino,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,12000,11/05/21
34,Feminino,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,12000,28/07/21
28,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,02/03/23
28,Feminino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,25/09/23
39,Feminino,Mestrado,Estatística/ Matemática / Matemática Computacional,Educação,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 6 a 10 anos,2000,26/07/23
29,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,25/05/23
29,Feminino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,8000,24/05/22
27,Feminino,Graduação/Bacharelado,Outras Engenharias,Agronegócios,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,8000,14/05/21
22,Feminino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,01/08/21
25,Feminino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Finanças ou Bancos,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,6000,30/10/21
24,Feminino,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,13/05/21
28,Feminino,Pós-graduação,Outras Engenharias,Educação,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,09/09/21
25,Feminino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,11/05/23
35,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Indústria,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,8000,01/05/23
25,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,3000,12/08/21
32,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,4000,15/06/22
24,Feminino,Graduação/Bacharelado,Outras Engenharias,Educação,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,3000,24/06/23
25,Feminino,Mestrado,Outras Engenharias,Tecnologia/Fábrica de Software,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,12000,02/04/22
23,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,12000,12/10/22
40,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,12000,11/07/23
31,Feminino,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,25/03/22
33,Feminino,Mestrado,Química / Física,Setor Público,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,16000,11/09/23
32,Feminino,Graduação/Bacharelado,Ciências Sociais,Imobiliário,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,12000,22/08/21
53,Feminino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Marketing,Gestor,de R$ 4.001/mês a R$ 6.000/mês,Mais de 10 anos,6000,22/03/21
22,Feminino,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Setor Alimentício,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 2 a 3 anos,3000,12/01/23
27,Feminino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,12000,26/08/22
24,Feminino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,8000,08/02/22
25,Feminino,Mestrado,Outras Engenharias,Logística,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,4000,02/11/22
32,Feminino,Pós-graduação,Outras Engenharias,Finanças ou Bancos,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,02/05/21
30,Feminino,Graduação/Bacharelado,Outras Engenharias,Tecnologia/Fábrica de Software,Júnior,Menos de R$ 1.000/mês,Menos de 1 ano,1000,22/02/22
28,Feminino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Finanças ou Bancos,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,05/06/23
29,Feminino,Graduação/Bacharelado,Outras Engenharias,Internet/Ecommerce,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,29/06/23
22,Feminino,Estudante de Graduação,Outras Engenharias,Internet/Ecommerce,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,09/01/21
25,Feminino,Graduação/Bacharelado,Química / Física,Finanças ou Bancos,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,12000,26/09/21
38,Masculino,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Varejo,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 6 a 10 anos,20000,14/02/23
26,Masculino,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Júnior,Menos de R$ 1.000/mês,de 1 a 2 anos,1000,10/10/21
28,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Varejo,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,15/12/21
30,Masculino,Mestrado,Outras Engenharias,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,16000,16/06/22
24,Feminino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Setor Automotivo,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,04/06/21
28,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Varejo,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,6000,11/04/23
24,Masculino,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Tecnologia/Fábrica de Software,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,2000,17/07/23
31,Masculino,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Tecnologia/Fábrica de Software,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,6000,14/02/22
25,Masculino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Finanças ou Bancos,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,2000,14/11/22
24,Masculino,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Setor Automotivo,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,12000,03/01/21
31,Feminino,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Agronegócios,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 6 a 10 anos,6000,17/04/21
42,Masculino,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Finanças ou Bancos,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,16000,12/03/21
